attraction_dist,filled_frac_SNR,filled_frac_freq,filled_frac_mean,filled_frac_std,gzip_compression_ratio,max_height,mean_height,precip_amplitude,precip_frac_total,roughness_cv,roughness_local,sed_frac_total,sim_id,stability_dist
10,8.13002059241317,0.16857142857142857,0.9986631117228472,0.0004926893428418039,11.197850012797543,0.578,0.5613447619047619,0.21023348899266175,0.3494390476190476,0.01142770557707291,1.2663805113107804,0.2111552380952381,sim_20260317_134211_d58193f2,40
12,19.222895638174656,0.018571428571428572,0.9337815481253178,0.02153449693038298,7.88548769863919,0.8986666666666666,0.8689695238095239,0.2655637091394263,0.6005685714285715,0.013797855828519097,1.890795413612308,0.21087904761904763,sim_20260317_134220_18609026,5
23,9.559858973778715,0.01,0.9978042709768947,0.0017814976315802997,13.269471369535822,0.4826666666666667,0.4583123809523809,0.14600400266844563,0.24602666666666667,0.0318370352510652,1.7295711344182625,0.21128761904761906,sim_20260317_134222_d2092adb,44
31,24.659334169231578,0.007142857142857143,0.9074435384617008,0.08665910032231319,11.740895215305654,0.5766666666666667,0.5547533333333333,0.13942628418945963,0.29224666666666665,0.022250143937807387,3.9031552476146016,0.21164285714285713,sim_20260317_134224_2e0857cf,21
40,22.906020337485984,0.008571428571428572,0.9780694469783479,0.01767179626138205,8.859040017549336,0.8013333333333333,0.7783809523809524,0.27813875917278186,0.5495914285714286,0.015115084784123416,1.5827214388754018,0.21177238095238096,sim_20260317_134225_a2a3daf7,23
4,17.323466959777306,0.012857142857142857,0.9708084795553772,0.0364857287290965,23.85875616351201,0.286,0.2717142857142857,0.03824549699799867,0.052809523809523806,0.02486566208734962,2.1502902622043947,0.21103238095238094,sim_20260317_134228_ba7a8415,12
32,16.666679396435995,0.004285714285714286,0.9976696911517923,0.001983675345387816,12.698643059284523,0.5086666666666667,0.48661999999999994,0.15877251501000667,0.27387047619047616,0.03185154253391296,1.7476737041712873,0.21162285714285714,sim_20260317_134228_6c4048e1,48
34,22.440678599881004,0.01,0.9840264920341403,0.015590082977667636,8.936474433172194,0.772,0.7561895238095238,0.27233488992661775,0.5321819047619047,0.010815643815356851,1.433804028246646,0.21194095238095237,sim_20260317_134233_eba8ca22,22
11,14.258833969308725,0.02,0.6737181943517903,0.03533294802111222,7.152832180932593,1.0,0.9999142857142858,0.10711807871914608,0.4721533333333333,0.00022332869703208034,0.35076046548718115,0.20150761904761905,sim_20260317_134234_3fce1db3,1
13,17.29018448285012,0.005714285714285714,0.9941416786453322,0.010447026614520901,19.084316327087006,0.3406666666666667,0.3182257142857143,0.07384256170780519,0.10534095238095238,0.045851278261072624,2.435138570377153,0.21108,sim_20260317_134236_59a4ca16,33
15,18.831527773560577,0.014285714285714285,0.940026220269728,0.034861083711910816,9.802365637573867,0.6766666666666666,0.6428895238095238,0.18624416277518346,0.39361714285714283,0.022160595178232267,2.0445678053636698,0.21074666666666667,sim_20260317_134238_c23b1197,10
23,16.073469814685424,0.008571428571428572,0.9946746980244708,0.007806847803016186,13.242861467056805,0.4726666666666667,0.45360666666666666,0.13691127418278853,0.23972190476190477,0.024740729215012244,1.7773008420809917,0.2114952380952381,sim_20260317_134239_624cc9d7,33
2,7.463285142768894,0.14714285714285713,0.9989146248118109,0.0003351561080086175,9.767987050440025,0.6813333333333333,0.6721400000000001,0.2789126084056037,0.46020285714285714,0.0051692630941643355,1.191889616688181,0.21120761904761906,sim_20260317_134241_b582dc58,47
24,8.29974259382517,0.07571428571428572,0.9989584292493328,0.000466015150726899,9.113159402176743,0.7633333333333333,0.7350333333333333,0.2972915276851234,0.5230371428571429,0.020091142733238084,1.344197512566401,0.2112304761904762,sim_20260317_134253_1f32212c,48
30,26.79003966680203,0.005714285714285714,0.9366467247340485,0.09611009225049061,14.394406744807732,0.44066666666666665,0.4172390476190476,0.10189459639759839,0.1803057142857143,0.04597869031630769,6.827948958611364,0.21163619047619048,sim_20260317_134256_7f3955d7,33
12,10.853462282505062,0.004285714285714286,0.9988871638521718,0.0004984463542831526,9.352287302265925,0.728,0.7152780952380953,0.28916611074049364,0.5031171428571428,0.010002343943590382,1.2652503187506858,0.21136476190476192,sim_20260317_134258_004227e1,29
20,15.201008617477926,0.007142857142857143,0.9980790192700602,0.0020141248206861882,11.171520071497728,0.5813333333333334,0.5598047619047619,0.19920613742494997,0.3474466666666667,0.017255243292317125,1.490072057095292,0.2112847619047619,sim_20260317_134258_62eaab3e,36
23,20.763621407398418,0.012857142857142857,0.8227977483581203,0.0713911198514935,9.766805882407658,0.79,0.7430514285714286,0.15296864576384256,0.4007742857142857,0.026066766487523502,4.09403068717432,0.21074190476190477,sim_20260317_134258_d0b7b476,9
47,23.175383209362824,0.005714285714285714,0.9798899880862918,0.024703317820389623,10.564336811180087,0.624,0.601472380952381,0.19997998665777184,0.37748761904761907,0.021784159481153958,1.7651854940278033,0.2119609523809524,sim_20260317_134301_40f9761e,31
47,18.034825085517436,0.007142857142857143,0.8039824385752253,0.23440739199012417,30.296035547348374,0.39666666666666667,0.29983238095238096,0.021414276184122748,0.023721904761904763,0.3926431710191183,33.8712110994688,0.21190190476190476,sim_20260317_134308_7cbebf5b,29
