attraction_dist,filled_frac_SNR,filled_frac_freq,filled_frac_mean,filled_frac_std,gzip_compression_ratio,max_height,mean_height,precip_frac_total,roughness_cv,roughness_local,sed_frac_total,sim_id,stability_dist
8,8.682585957677514,0.09428571428571429,0.9974189473235506,0.0014956303993582955,19.293313488782317,0.3313333333333333,0.3199066666666667,0.10780952380952381,0.014333080232430266,1.5377928556710068,0.21127142857142858,sim_20260317_144353_961b0020,49
42,22.478170403806175,0.007142857142857143,0.9299207043590338,0.13041259884676998,16.171012305370315,0.40066666666666667,0.36938380952380956,0.13301904761904762,0.0637298187097025,4.77070819191035,0.21175904761904762,sim_20260317_144354_7b45df06,46
21,23.106156234938684,0.015714285714285715,0.681038552686604,0.14072165391271974,12.386895843901518,0.5766666666666667,0.5418885714285715,0.15846285714285716,0.04402532773768043,9.231020043546058,0.21123809523809522,sim_20260317_144355_b9e44c77,11
46,25.627674627734915,0.008571428571428572,0.7585700658367097,0.20782377862612147,15.337199281342663,0.49533333333333335,0.4371809523809524,0.12424761904761905,0.17856702019142703,25.97721021672221,0.2119695238095238,sim_20260317_144357_a9366088,27
10,15.988212589860229,0.007142857142857143,0.9951617914538716,0.006439155230897344,18.759044539331462,0.3466666666666667,0.3294438095238095,0.11671714285714285,0.028079123351339254,1.8949522587514092,0.2111504761904762,sim_20260317_144358_829fc9eb,29
19,16.66911001446769,0.005714285714285714,0.9902747434754553,0.019845913139527736,18.03287134834355,0.36133333333333334,0.3366904761904762,0.12237619047619047,0.04435746349752964,2.8448180936034992,0.21116285714285715,sim_20260317_144405_c0ef9cc2,38
44,26.045787778628906,0.007142857142857143,0.8252000320660071,0.2515770569083307,15.763635544746206,0.444,0.40144761904761905,0.12836,0.1642265687129839,29.631233762807643,0.21206285714285714,sim_20260317_144406_645b8585,36
12,18.88537704244979,0.018571428571428572,0.6673642106508234,0.06808533622038186,10.0647016534867,0.6653333333333333,0.6318685714285714,0.21094285714285715,0.025259974416010075,5.157879370383506,0.21083428571428572,sim_20260317_144406_8324cdcc,5
14,10.943730046498747,0.007142857142857143,0.9973256172566034,0.0016971269957854506,19.10341314314824,0.338,0.32395238095238094,0.1117352380952381,0.022617984630861704,1.6995328820494713,0.21135238095238096,sim_20260317_144409_240ec97b,42
39,29.22869166303436,0.008571428571428572,0.7443229857438077,0.2366722544078134,14.810217639674457,0.49933333333333335,0.45255238095238093,0.13029904761904762,0.1400807441200993,23.410622046553584,0.21179333333333333,sim_20260317_144411_87597975,23
28,22.065905399793337,0.01,0.6287422921107966,0.16748218666727993,12.853785133679365,0.6153333333333333,0.5675504761904762,0.14610857142857142,0.07181421399018781,18.581760712790665,0.2113047619047619,sim_20260317_144412_0aff4dd8,13
10,8.234912863691886,0.09857142857142857,0.9973658814651509,0.0016995075611752394,19.18859649122807,0.3373333333333333,0.32219809523809523,0.11020190476190476,0.022321385245138766,1.4953432723444884,0.21114761904761906,sim_20260317_144413_94d5be00,35
27,24.159914107403683,0.01,0.6599484813463893,0.16477828963152236,12.932786461220116,0.592,0.5497628571428571,0.14860190476190477,0.06767098049827174,17.523007561244054,0.21148095238095238,sim_20260317_144413_797e5096,13
8,20.649354505189002,0.011428571428571429,0.990196484204641,0.01535126711322317,17.79268974632708,0.3546666666666667,0.3381228571428571,0.12380666666666666,0.019664054881643675,1.7668056738035067,0.21104,sim_20260317_144416_085b306f,21
45,31.03278897787876,0.014285714285714285,0.765983123694908,0.2309981239836469,14.854636768762822,0.4653333333333333,0.4494047619047619,0.13494571428571428,0.03934208727089734,8.708603280754824,0.21221809523809523,sim_20260317_144417_f991cccf,8
27,21.69732649441731,0.007142857142857143,0.9507710947538036,0.0917048260914321,16.3686532495674,0.39666666666666667,0.3609580952380952,0.1326990476190476,0.06275814643976414,6.092397758148322,0.21114476190476192,sim_20260317_144418_ddea3b1e,37
35,27.50589664765624,0.007142857142857143,0.8090558673045859,0.19300183726204603,14.984801130282142,0.4673333333333333,0.4245885714285714,0.1354057142857143,0.09208854462847055,12.664482907910202,0.21147714285714286,sim_20260317_144420_206d85a3,27
3,8.906123567165393,0.07142857142857142,0.9975075967206124,0.001124994901900658,19.483049746720354,0.326,0.3178609523809524,0.1057895238095238,0.009578665586821045,1.344197512566401,0.21127904761904762,sim_20260317_144423_4e9a8ade,16
